"","X","region","station_year","station","fox","cat","potoroo_ln","bandicoot_sb","date_start","date_end","survey_duration","year","latitude","longitude","XGROUPNAME","foxbaits","x","y","st_no","grid"
"710",710,"otways","T005x2017","T005",1,0,0,0,"2017-06-28","2017-08-29",62,2017,-38.70976397,143.448211,"Rainforests",0,712872.487558817,5712585.27294429,NA,"South_2017"
"711",711,"otways","T005x2018","T005",0,1,0,0,"2018-07-01","2018-09-11",72,2018,-38.70976397,143.448211,"Rainforests",5,712872.487558817,5712585.27294429,NA,"South_2018"
"712",712,"otways","T005x2019","T005",1,1,0,0,"2019-06-09","2019-09-08",91,2019,-38.70976397,143.448211,"Rainforests",5,712872.487558817,5712585.27294429,NA,"South_2019"
"713",713,"otways","T006x2017","T006",0,1,0,0,"2017-06-28","2017-08-29",62,2017,-38.71551102,143.447812,"Wet or Damp Forests",0,712820.73640365,5711948.34782211,NA,"South_2017"
"714",714,"otways","T006x2018","T006",0,1,0,0,"2018-07-01","2018-09-11",72,2018,-38.71551102,143.447812,"Wet or Damp Forests",4,712820.73640365,5711948.34782211,NA,"South_2018"
"715",715,"otways","T006x2019","T006",1,1,0,0,"2019-06-09","2019-09-08",91,2019,-38.71551102,143.447812,"Wet or Damp Forests",4,712820.73640365,5711948.34782211,NA,"South_2019"
"716",716,"otways","T007x2017","T007",0,0,0,0,"2017-06-25","2017-08-27",63,2017,-38.72119303,143.445354,"Wet or Damp Forests",0,712590.15583837,5711323.42523347,NA,"South_2017"
"717",717,"otways","T007x2018","T007",1,1,0,0,"2018-06-28","2018-09-10",74,2018,-38.72119303,143.445354,"Wet or Damp Forests",3,712590.15583837,5711323.42523347,NA,"South_2018"
"718",718,"otways","T007x2019","T007",1,1,0,0,"2019-06-09","2019-09-07",90,2019,-38.72119303,143.445354,"Wet or Damp Forests",3,712590.15583837,5711323.42523347,NA,"South_2019"
"719",719,"otways","T008x2017","T008",1,0,0,0,"2017-06-25","2017-08-27",63,2017,-38.73010802,143.444568,"Wet or Damp Forests",0,712495.388656394,5710335.79359926,NA,"South_2017"
"720",720,"otways","T008x2018","T008",1,1,0,0,"2018-06-29","2018-09-10",73,2018,-38.73010802,143.444568,"Wet or Damp Forests",3,712495.388656394,5710335.79359926,NA,"South_2018"
"721",721,"otways","T008x2019","T008",0,1,0,0,"2019-06-08","2019-09-07",91,2019,-38.73010802,143.444568,"Wet or Damp Forests",3,712495.388656394,5710335.79359926,NA,"South_2019"
"722",722,"otways","T009x2017","T009",1,1,0,0,"2017-06-26","2017-08-28",63,2017,-38.73472997,143.444677,"Wet or Damp Forests",0,712491.161620301,5709822.55896233,NA,"South_2017"
"723",723,"otways","T009x2018","T009",0,1,0,0,"2018-06-29","2018-09-10",73,2018,-38.73472997,143.444677,"Wet or Damp Forests",3,712491.161620301,5709822.55896233,NA,"South_2018"
"724",724,"otways","T009x2019","T009",0,0,0,0,"2019-06-09","2019-09-09",92,2019,-38.73472997,143.444677,"Wet or Damp Forests",3,712491.161620301,5709822.55896233,NA,"South_2019"
"725",725,"otways","T010x2017","T010",0,1,0,0,"2017-06-26","2017-08-28",63,2017,-38.74125503,143.445649,"Wet or Damp Forests",0,712556.303434961,5709096.09644122,NA,"South_2017"
"726",726,"otways","T010x2018","T010",0,1,0,0,"2018-06-29","2018-09-10",73,2018,-38.74125503,143.445649,"Wet or Damp Forests",3,712556.303434961,5709096.09644122,NA,"South_2018"
"727",727,"otways","T010x2019","T010",0,1,0,0,"2019-06-09","2019-09-09",92,2019,-38.74125503,143.445649,"Wet or Damp Forests",3,712556.303434961,5709096.09644122,NA,"South_2019"
"728",728,"otways","T011x2017","T011",1,1,0,0,"2017-06-28","2017-08-28",61,2017,-38.68454903,143.452406,"Wet or Damp Forests",0,713312.228854876,5715374.05868721,NA,"South_2017"
"729",729,"otways","T011x2018","T011",1,1,0,0,"2018-07-02","2018-09-11",71,2018,-38.68454903,143.452406,"Wet or Damp Forests",5,713312.228854876,5715374.05868721,NA,"South_2018"
"730",730,"otways","T011x2019","T011",1,1,0,0,"2019-06-18","2019-09-13",87,2019,-38.68454903,143.452406,"Wet or Damp Forests",5,713312.228854876,5715374.05868721,NA,"South_2019"
"731",731,"otways","T012x2017","T012",1,1,0,0,"2017-06-28","2017-08-28",61,2017,-38.69081802,143.450144,"Wet or Damp Forests",0,713096.842097911,5714683.54422506,NA,"South_2017"
"732",732,"otways","T012x2018","T012",1,1,0,0,"2018-07-02","2018-09-11",71,2018,-38.69081802,143.450144,"Wet or Damp Forests",5,713096.842097911,5714683.54422506,NA,"South_2018"
"733",733,"otways","T012x2019","T012",1,1,0,0,"2019-06-18","2019-09-13",87,2019,-38.69081802,143.450144,"Wet or Damp Forests",5,713096.842097911,5714683.54422506,NA,"South_2019"
"734",734,"otways","T013x2017","T013",0,1,0,0,"2017-06-28","2017-08-29",62,2017,-38.69688601,143.452484,"Wet or Damp Forests",0,713282.3540565,5714004.62513823,NA,"South_2017"
"735",735,"otways","T013x2018","T013",0,0,0,0,"2018-07-01","2018-09-11",72,2018,-38.69688601,143.452484,"Wet or Damp Forests",7,713282.3540565,5714004.62513823,NA,"South_2018"
"736",736,"otways","T013x2019","T013",0,1,0,0,"2019-06-09","2019-09-08",91,2019,-38.69688601,143.452484,"Wet or Damp Forests",7,713282.3540565,5714004.62513823,NA,"South_2019"
"737",737,"otways","T014x2017","T014",0,1,0,0,"2017-06-28","2017-08-29",62,2017,-38.70241799,143.452121,"Wet or Damp Forests",0,713234.341750383,5713391.48855597,NA,"South_2017"
"738",738,"otways","T014x2018","T014",0,1,0,0,"2018-07-01","2018-09-11",72,2018,-38.70241799,143.452121,"Wet or Damp Forests",6,713234.341750383,5713391.48855597,NA,"South_2018"
"739",739,"otways","T014x2019","T014",0,1,0,0,"2019-06-09","2019-09-08",91,2019,-38.70241799,143.452121,"Wet or Damp Forests",6,713234.341750383,5713391.48855597,NA,"South_2019"
"740",740,"otways","T015x2017","T015",0,0,0,0,"2017-06-24","2017-08-27",64,2017,-38.70924001,143.455957,"Wet or Damp Forests",0,713547.654359338,5712625.38657304,NA,"South_2017"
"741",741,"otways","T015x2018","T015",0,1,0,0,"2018-06-28","2018-09-10",74,2018,-38.70924001,143.455957,"Wet or Damp Forests",6,713547.654359338,5712625.38657304,NA,"South_2018"
"742",742,"otways","T015x2019","T015",0,0,0,0,"2019-06-09","2019-09-07",90,2019,-38.70924001,143.455957,"Wet or Damp Forests",6,713547.654359338,5712625.38657304,NA,"South_2019"
"743",743,"otways","T016x2017","T016",0,0,1,0,"2017-06-23","2017-08-27",65,2017,-38.71624502,143.453414,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,713305.674656192,5711853.84339914,NA,"South_2017"
"744",744,"otways","T016x2018","T016",0,0,1,0,"2018-07-01","2018-09-10",71,2018,-38.71624502,143.453414,"Riparian Scrubs or Swampy Scrubs and Woodlands",5,713305.674656192,5711853.84339914,NA,"South_2018"
"745",745,"otways","T016x2019","T016",0,0,1,0,"2019-06-09","2019-09-07",90,2019,-38.71624502,143.453414,"Riparian Scrubs or Swampy Scrubs and Woodlands",5,713305.674656192,5711853.84339914,NA,"South_2019"
"746",746,"otways","T017x2017","T017",0,0,0,0,"2017-06-25","2017-08-27",63,2017,-38.72191304,143.451812,"Wet or Damp Forests",0,713149.525494373,5711228.49287001,NA,"South_2017"
"747",747,"otways","T017x2018","T017",0,0,0,0,"2018-06-28","2018-09-10",74,2018,-38.72191304,143.451812,"Wet or Damp Forests",7,713149.525494373,5711228.49287001,NA,"South_2018"
"748",748,"otways","T017x2019","T017",0,1,0,0,"2019-06-09","2019-09-07",90,2019,-38.72191304,143.451812,"Wet or Damp Forests",7,713149.525494373,5711228.49287001,NA,"South_2019"
"749",749,"otways","T018x2017","T018",0,0,0,0,"2017-06-26","2017-08-28",63,2017,-38.73065896,143.451827,"Wet or Damp Forests",0,713124.827287021,5710257.76445929,NA,"South_2017"
"750",750,"otways","T018x2018","T018",0,0,0,0,"2018-06-29","2018-09-10",73,2018,-38.73065896,143.451827,"Wet or Damp Forests",7,713124.827287021,5710257.76445929,NA,"South_2018"
"751",751,"otways","T018x2019","T018",0,1,0,0,"2019-06-08","2019-09-09",93,2019,-38.73065896,143.451827,"Wet or Damp Forests",7,713124.827287021,5710257.76445929,NA,"South_2019"
"752",752,"otways","T019x2017","T019",1,1,0,0,"2017-06-26","2017-08-28",63,2017,-38.73391198,143.455034,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,713393.947351759,5709889.24320144,NA,"South_2017"
"753",753,"otways","T019x2018","T019",0,1,1,0,"2018-06-29","2018-09-10",73,2018,-38.73391198,143.455034,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,713393.947351759,5709889.24320144,NA,"South_2018"
"754",754,"otways","T020x2017","T020",0,1,0,0,"2017-06-26","2017-08-28",63,2017,-38.74014502,143.454542,"Wet or Damp Forests",0,713332.620187933,5709198.59557478,NA,"South_2017"
"755",755,"otways","T020x2018","T020",0,0,0,0,"2018-06-29","2018-09-10",73,2018,-38.74014502,143.454542,"Wet or Damp Forests",6,713332.620187933,5709198.59557478,NA,"South_2018"
"756",756,"otways","T020x2019","T020",0,1,0,0,"2019-06-09","2019-09-09",92,2019,-38.74014502,143.454542,"Wet or Damp Forests",6,713332.620187933,5709198.59557478,NA,"South_2019"
"757",757,"otways","T021x2017","T021",0,0,0,0,"2017-06-28","2017-08-28",61,2017,-38.68555603,143.456099,"Wet or Damp Forests",0,713630.495918639,5715253.68765796,NA,"South_2017"
"758",758,"otways","T021x2018","T021",0,0,0,0,"2018-07-02","2018-09-11",71,2018,-38.68555603,143.456099,"Wet or Damp Forests",7,713630.495918639,5715253.68765796,NA,"South_2018"
"759",759,"otways","T021x2019","T021",0,0,0,0,"2019-06-18","2019-09-13",87,2019,-38.68555603,143.456099,"Wet or Damp Forests",7,713630.495918639,5715253.68765796,NA,"South_2019"
"760",760,"otways","T022x2017","T022",0,1,0,0,"2017-06-28","2017-08-28",61,2017,-38.68814997,143.459003,"Rainforests",0,713875.39092316,5714959.01537671,NA,"South_2017"
"761",761,"otways","T022x2018","T022",0,1,0,0,"2018-07-02","2018-09-11",71,2018,-38.68814997,143.459003,"Rainforests",9,713875.39092316,5714959.01537671,NA,"South_2018"
"762",762,"otways","T022x2019","T022",1,1,0,0,"2019-06-18","2019-09-13",87,2019,-38.68814997,143.459003,"Rainforests",9,713875.39092316,5714959.01537671,NA,"South_2019"
"763",763,"otways","T023x2018","T023",0,1,0,0,"2018-07-02","2018-09-10",70,2018,-38.69684201,143.464264,"Wet or Damp Forests",10,714307.081991177,5713982.00649925,NA,"South_2018"
"764",764,"otways","T023x2019","T023",1,1,0,0,"2019-06-11","2019-09-07",88,2019,-38.69684201,143.464264,"Wet or Damp Forests",10,714307.081991177,5713982.00649925,NA,"South_2019"
"765",765,"otways","T024x2017","T024",0,1,0,0,"2017-06-23","2017-08-27",65,2017,-38.70320999,143.4615,"Wet or Damp Forests",0,714047.679018484,5713281.70246507,NA,"South_2017"
"766",766,"otways","T024x2018","T024",0,1,0,0,"2018-06-29","2018-09-10",73,2018,-38.70320999,143.4615,"Wet or Damp Forests",9,714047.679018484,5713281.70246507,NA,"South_2018"
"767",767,"otways","T024x2019","T024",0,0,0,0,"2019-06-11","2019-09-07",88,2019,-38.70320999,143.4615,"Wet or Damp Forests",9,714047.679018484,5713281.70246507,NA,"South_2019"
"768",768,"otways","T025x2017","T025",1,1,0,0,"2017-06-27","2017-08-28",62,2017,-38.70970202,143.46072,"Wet or Damp Forests",0,713960.479318264,5712562.98816016,NA,"South_2017"
"769",769,"otways","T025x2018","T025",0,0,1,0,"2018-06-30","2018-09-11",73,2018,-38.70970202,143.46072,"Wet or Damp Forests",7,713960.479318264,5712562.98816016,NA,"South_2018"
"770",770,"otways","T025x2019","T025",0,1,0,0,"2019-06-11","2019-08-28",78,2019,-38.70970202,143.46072,"Wet or Damp Forests",7,713960.479318264,5712562.98816016,NA,"South_2019"
"771",771,"otways","T026x2017","T026",1,0,0,0,"2017-06-24","2017-08-27",64,2017,-38.71509,143.458241,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,713728.844250389,5711970.77753696,NA,"South_2017"
"772",772,"otways","T026x2018","T026",1,0,0,0,"2018-06-28","2018-09-10",74,2018,-38.71509,143.458241,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,713728.844250389,5711970.77753696,NA,"South_2018"
"773",773,"otways","T026x2019","T026",0,0,0,0,"2019-06-09","2019-09-07",90,2019,-38.71509,143.458241,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,713728.844250389,5711970.77753696,NA,"South_2019"
"774",774,"otways","T027x2017","T027",1,0,0,0,"2017-06-27","2017-08-28",62,2017,-38.72249499,143.461481,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,713988.481341414,5711141.34105291,NA,"South_2017"
"775",775,"otways","T027x2018","T027",1,0,0,0,"2018-07-02","2018-09-10",70,2018,-38.72249499,143.461481,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,713988.481341414,5711141.34105291,NA,"South_2018"
"776",776,"otways","T027x2019","T027",0,1,0,0,"2019-06-08","2019-09-09",93,2019,-38.72249499,143.461481,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,713988.481341414,5711141.34105291,NA,"South_2019"
"777",777,"otways","T028x2017","T028",0,0,1,0,"2017-06-28","2017-08-28",61,2017,-38.727544,143.46193,"Wet or Damp Forests",0,714012.447656071,5710579.91005868,NA,"South_2017"
"778",778,"otways","T028x2018","T028",0,0,1,0,"2018-07-04","2018-09-10",68,2018,-38.727544,143.46193,"Wet or Damp Forests",7,714012.447656071,5710579.91005868,NA,"South_2018"
"779",779,"otways","T028x2019","T028",0,0,0,0,"2019-06-08","2019-09-09",93,2019,-38.727544,143.46193,"Wet or Damp Forests",7,714012.447656071,5710579.91005868,NA,"South_2019"
"780",780,"otways","T029x2017","T029",0,0,0,0,"2017-06-26","2017-08-28",63,2017,-38.73606797,143.461187,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,713922.408379819,5709635.58552615,NA,"South_2017"
"781",781,"otways","T029x2018","T029",0,1,0,0,"2018-06-29","2018-09-10",73,2018,-38.73606797,143.461187,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,713922.408379819,5709635.58552615,NA,"South_2018"
"782",782,"otways","T029x2019","T029",0,0,1,0,"2019-06-08","2019-09-09",93,2019,-38.73606797,143.461187,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,713922.408379819,5709635.58552615,NA,"South_2019"
"783",783,"otways","T030x2017","T030",0,1,0,0,"2017-06-26","2017-08-28",63,2017,-38.73993697,143.461676,"Wet or Damp Forests",0,713953.365062598,5709205.02756514,NA,"South_2017"
"784",784,"otways","T030x2018","T030",0,1,0,0,"2018-06-29","2018-09-10",73,2018,-38.73993697,143.461676,"Wet or Damp Forests",7,713953.365062598,5709205.02756514,NA,"South_2018"
"785",785,"otways","T030x2019","T030",1,1,1,0,"2019-06-09","2019-09-09",92,2019,-38.73993697,143.461676,"Wet or Damp Forests",7,713953.365062598,5709205.02756514,NA,"South_2019"
"786",786,"otways","T031x2017","T031",0,1,0,0,"2017-06-23","2017-08-27",65,2017,-38.68502897,143.468288,"Wet or Damp Forests",0,714692.410705888,5715283.68616392,NA,"South_2017"
"787",787,"otways","T031x2018","T031",1,1,0,0,"2018-07-01","2018-09-11",72,2018,-38.68502897,143.468288,"Wet or Damp Forests",11,714692.410705888,5715283.68616392,NA,"South_2018"
"788",788,"otways","T031x2019","T031",0,1,0,0,"2019-06-10","2019-09-07",89,2019,-38.68502897,143.468288,"Wet or Damp Forests",11,714692.410705888,5715283.68616392,NA,"South_2019"
"789",789,"otways","T032x2017","T032",0,1,0,0,"2017-06-23","2017-08-27",65,2017,-38.69078298,143.468446,"Wet or Damp Forests",0,714688.946610009,5714644.69058293,NA,"South_2017"
"790",790,"otways","T032x2018","T032",1,1,0,0,"2018-06-30","2018-09-10",72,2018,-38.69078298,143.468446,"Wet or Damp Forests",10,714688.946610009,5714644.69058293,NA,"South_2018"
"791",791,"otways","T032x2019","T032",0,1,0,0,"2019-06-11","2019-09-07",88,2019,-38.69078298,143.468446,"Wet or Damp Forests",11,714688.946610009,5714644.69058293,NA,"South_2019"
"792",792,"otways","T033x2017","T033",1,1,0,0,"2017-06-23","2017-08-27",65,2017,-38.69704602,143.46951,"Wet or Damp Forests",0,714762.757055555,5713947.07381378,NA,"South_2017"
"793",793,"otways","T033x2018","T033",1,1,0,0,"2018-07-02","2018-09-10",70,2018,-38.69704602,143.46951,"Wet or Damp Forests",11,714762.757055555,5713947.07381378,NA,"South_2018"
"794",794,"otways","T033x2019","T033",0,1,1,0,"2019-06-11","2019-09-07",88,2019,-38.69704602,143.46951,"Wet or Damp Forests",11,714762.757055555,5713947.07381378,NA,"South_2019"
"795",795,"otways","T034x2017","T034",1,1,0,0,"2017-06-24","2017-08-27",64,2017,-38.70400904,143.467303,"Wet or Damp Forests",0,714549.976706511,5713179.43555612,NA,"South_2017"
"796",796,"otways","T034x2018","T034",1,0,0,0,"2018-06-28","2018-09-10",74,2018,-38.70400904,143.467303,"Wet or Damp Forests",10,714549.976706511,5713179.43555612,NA,"South_2018"
"797",797,"otways","T034x2019","T034",0,0,0,0,"2019-06-11","2019-09-07",88,2019,-38.70400904,143.467303,"Wet or Damp Forests",10,714549.976706511,5713179.43555612,NA,"South_2019"
"798",798,"otways","T035x2017","T035",0,1,0,0,"2017-06-27","2017-08-28",62,2017,-38.71035698,143.465651,"Wet or Damp Forests",0,714387.332101048,5712478.75950696,NA,"South_2017"
"799",799,"otways","T035x2018","T035",0,1,0,0,"2018-06-30","2018-09-11",73,2018,-38.71035698,143.465651,"Wet or Damp Forests",9,714387.332101048,5712478.75950696,NA,"South_2018"
"800",800,"otways","T035x2019","T035",0,1,0,0,"2019-06-11","2019-09-08",89,2019,-38.71035698,143.465651,"Wet or Damp Forests",9,714387.332101048,5712478.75950696,NA,"South_2019"
"801",801,"otways","T036x2018","T036",0,0,0,0,"2018-06-30","2018-09-11",73,2018,-38.71563096,143.469267,"Dry Forests",9,714685.997423768,5711884.93542155,NA,"South_2018"
"802",802,"otways","T036x2019","T036",0,1,1,0,"2019-06-11","2019-09-08",89,2019,-38.71563096,143.469267,"Dry Forests",9,714685.997423768,5711884.93542155,NA,"South_2019"
"803",803,"otways","T037x2017","T037",0,0,0,0,"2017-06-27","2017-08-28",62,2017,-38.72111299,143.466505,"Dry Forests",0,714429.434213126,5711282.96849066,NA,"South_2017"
"804",804,"otways","T037x2018","T037",0,1,0,0,"2018-07-02","2018-09-10",70,2018,-38.72111299,143.466505,"Dry Forests",8,714429.434213126,5711282.96849066,NA,"South_2018"
"805",805,"otways","T037x2019","T037",0,0,0,0,"2019-06-08","2019-09-09",93,2019,-38.72111299,143.466505,"Dry Forests",8,714429.434213126,5711282.96849066,NA,"South_2019"
"806",806,"otways","T038x2017","T038",0,0,0,0,"2017-06-28","2017-08-28",61,2017,-38.72575002,143.470656,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,714776.465389245,5710758.57847346,NA,"South_2017"
"807",807,"otways","T038x2018","T038",0,0,0,0,"2018-07-04","2018-09-10",68,2018,-38.72575002,143.470656,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,714776.465389245,5710758.57847346,NA,"South_2018"
"808",808,"otways","T038x2019","T038",0,0,0,0,"2019-06-08","2019-06-20",12,2019,-38.72575002,143.470656,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,714776.465389245,5710758.57847346,NA,"South_2019"
"809",809,"otways","T039x2017","T039",0,0,0,0,"2017-06-27","2017-08-28",62,2017,-38.73461204,143.47044,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,714731.135549727,5709775.50262949,NA,"South_2017"
"810",810,"otways","T039x2018","T039",0,0,0,0,"2018-07-04","2018-09-10",68,2018,-38.73461204,143.47044,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,714731.135549727,5709775.50262949,NA,"South_2018"
"811",811,"otways","T039x2019","T039",0,0,1,0,"2019-06-08","2019-09-09",93,2019,-38.73461204,143.47044,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,714731.135549727,5709775.50262949,NA,"South_2019"
"812",812,"otways","T040x2018","T040",0,1,0,0,"2018-06-29","2018-09-10",73,2018,-38.73962702,143.466956,"Wet or Damp Forests",6,714413.258859068,5709227.06757548,NA,"South_2018"
"813",813,"otways","T040x2019","T040",0,1,0,0,"2019-06-08","2019-09-09",93,2019,-38.73962702,143.466956,"Wet or Damp Forests",6,714413.258859068,5709227.06757548,NA,"South_2019"
"814",814,"otways","T041x2017","T041",0,0,0,0,"2017-06-23","2017-08-27",65,2017,-38.68459001,143.476347,"Rainforests",0,715394.797998759,5715313.48540663,NA,"South_2017"
"815",815,"otways","T041x2018","T041",1,1,0,1,"2018-07-01","2018-09-11",72,2018,-38.68459001,143.476347,"Rainforests",11,715394.797998759,5715313.48540663,NA,"South_2018"
"816",816,"otways","T041x2019","T041",0,1,0,0,"2019-06-10","2019-09-07",89,2019,-38.68459001,143.476347,"Rainforests",11,715394.797998759,5715313.48540663,NA,"South_2019"
"817",817,"otways","T042x2017","T042",0,1,0,0,"2017-06-23","2017-08-27",65,2017,-38.691635,143.476991,"Wet or Damp Forests",0,715429.678352281,5714530.06135955,NA,"South_2017"
"818",818,"otways","T042x2018","T042",1,1,1,0,"2018-06-30","2018-09-11",73,2018,-38.691635,143.476991,"Wet or Damp Forests",12,715429.678352281,5714530.06135955,NA,"South_2018"
"819",819,"otways","T042x2019","T042",0,1,0,0,"2019-06-10","2019-09-07",89,2019,-38.691635,143.476991,"Wet or Damp Forests",12,715429.678352281,5714530.06135955,NA,"South_2019"
"820",820,"otways","T043x2017","T043",0,0,0,0,"2017-06-23","2017-08-29",67,2017,-38.69652399,143.477655,"Rainforests",0,715472.757495413,5713985.87943132,NA,"South_2017"
"821",821,"otways","T043x2018","T043",0,1,0,0,"2018-06-30","2018-09-11",73,2018,-38.69652399,143.477655,"Rainforests",10,715472.757495413,5713985.87943132,NA,"South_2018"
"822",822,"otways","T043x2019","T043",0,1,0,0,"2019-06-10","2019-09-07",89,2019,-38.69652399,143.477655,"Rainforests",10,715472.757495413,5713985.87943132,NA,"South_2019"
"823",823,"otways","T044x2017","T044",1,0,0,0,"2017-06-23","2017-08-29",67,2017,-38.703096,143.476584,"Rainforests",0,715359.878333191,5713258.98342254,NA,"South_2017"
"824",824,"otways","T044x2018","T044",0,0,0,0,"2018-06-30","2018-09-12",74,2018,-38.703096,143.476584,"Rainforests",10,715359.878333191,5713258.98342254,NA,"South_2018"
"825",825,"otways","T044x2019","T044",0,1,0,0,"2019-06-07","2019-09-07",92,2019,-38.703096,143.476584,"Rainforests",10,715359.878333191,5713258.98342254,NA,"South_2019"
"826",826,"otways","T045x2017","T045",1,1,0,0,"2017-06-30","2017-08-29",60,2017,-38.70870399,143.47676,"Wet or Damp Forests",0,715358.349742868,5712636.14822768,NA,"South_2017"
"827",827,"otways","T045x2018","T045",0,0,0,0,"2018-06-30","2018-09-12",74,2018,-38.70870399,143.47676,"Wet or Damp Forests",11,715358.349742868,5712636.14822768,NA,"South_2018"
"828",828,"otways","T045x2019","T045",1,0,0,0,"2019-06-10","2019-09-07",89,2019,-38.70870399,143.47676,"Wet or Damp Forests",11,715358.349742868,5712636.14822768,NA,"South_2019"
"829",829,"otways","T046x2017","T046",1,1,0,0,"2017-06-27","2017-08-27",61,2017,-38.71595501,143.473711,"Wet or Damp Forests",0,715071.453912863,5711838.5375064,NA,"South_2017"
"830",830,"otways","T046x2018","T046",0,1,0,0,"2018-06-30","2018-09-11",73,2018,-38.71595501,143.473711,"Wet or Damp Forests",10,715071.453912863,5711838.5375064,NA,"South_2018"
"831",831,"otways","T046x2019","T046",0,1,0,0,"2019-06-11","2019-09-08",89,2019,-38.71595501,143.473711,"Wet or Damp Forests",10,715071.453912863,5711838.5375064,NA,"South_2019"
"832",832,"otways","T048x2017","T048",0,1,0,0,"2017-06-28","2017-08-28",61,2017,-38.72832502,143.474666,"Heathlands",0,715117.378719242,5710463.36434145,NA,"South_2017"
"833",833,"otways","T048x2018","T048",0,1,1,0,"2018-07-04","2018-09-10",68,2018,-38.72832502,143.474666,"Heathlands",6,715117.378719242,5710463.36434145,NA,"South_2018"
"834",834,"otways","T048x2019","T048",0,0,1,0,"2019-06-08","2019-09-09",93,2019,-38.72832502,143.474666,"Heathlands",6,715117.378719242,5710463.36434145,NA,"South_2019"
"835",835,"otways","T049x2017","T049",1,0,0,0,"2017-06-28","2017-08-28",61,2017,-38.734318,143.475399,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,715163.114276615,5709796.48820358,NA,"South_2017"
"836",836,"otways","T049x2019","T049",1,0,0,0,"2019-06-08","2019-09-09",93,2019,-38.734318,143.475399,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,715163.114276615,5709796.48820358,NA,"South_2019"
"837",837,"otways","T050x2017","T050",0,1,0,0,"2017-06-27","2017-08-28",62,2017,-38.73914899,143.475508,"Wet or Damp Forests",0,715158.084665696,5709260.04637191,NA,"South_2017"
"838",838,"otways","T050x2018","T050",0,1,0,0,"2018-07-04","2018-09-10",68,2018,-38.73914899,143.475508,"Wet or Damp Forests",6,715158.084665696,5709260.04637191,NA,"South_2018"
"839",839,"otways","T050x2019","T050",0,1,0,0,"2019-06-08","2019-09-09",93,2019,-38.73914899,143.475508,"Wet or Damp Forests",6,715158.084665696,5709260.04637191,NA,"South_2019"
"840",840,"otways","T051x2017","T051",0,0,0,0,"2017-06-29","2017-08-30",62,2017,-38.68376004,143.484414,"Wet or Damp Forests",0,716099.067644204,5715386.60158049,NA,"South_2017"
"841",841,"otways","T051x2018","T051",0,1,0,0,"2018-07-04","2018-09-11",69,2018,-38.68376004,143.484414,"Wet or Damp Forests",10,716099.067644204,5715386.60158049,NA,"South_2018"
"842",842,"otways","T051x2019","T051",0,0,0,0,"2019-06-10","2019-09-08",90,2019,-38.68376004,143.484414,"Wet or Damp Forests",10,716099.067644204,5715386.60158049,NA,"South_2019"
"843",843,"otways","T052x2017","T052",1,1,0,0,"2017-06-30","2017-08-29",60,2017,-38.69016599,143.484478,"Wet or Damp Forests",0,716085.352361835,5714675.46612739,NA,"South_2017"
"844",844,"otways","T052x2018","T052",0,1,0,0,"2018-07-04","2018-09-11",69,2018,-38.69016599,143.484478,"Wet or Damp Forests",10,716085.352361835,5714675.46612739,NA,"South_2018"
"845",845,"otways","T052x2019","T052",0,1,0,0,"2019-06-10","2019-09-08",90,2019,-38.69016599,143.484478,"Wet or Damp Forests",10,716085.352361835,5714675.46612739,NA,"South_2019"
"846",846,"otways","T053x2017","T053",0,1,0,0,"2017-06-30","2017-08-29",60,2017,-38.69444504,143.483911,"Wet or Damp Forests",0,716023.1520441,5714201.87962522,NA,"South_2017"
"847",847,"otways","T053x2018","T053",0,1,0,0,"2018-07-04","2018-09-11",69,2018,-38.69444504,143.483911,"Wet or Damp Forests",11,716023.1520441,5714201.87962522,NA,"South_2018"
"848",848,"otways","T053x2019","T053",0,1,0,0,"2019-06-10","2019-09-08",90,2019,-38.69444504,143.483911,"Wet or Damp Forests",11,716023.1520441,5714201.87962522,NA,"South_2019"
"849",849,"otways","T054x2017","T054",1,0,0,0,"2017-06-27","2017-08-29",63,2017,-38.70422203,143.485765,"Wet or Damp Forests",0,716154.961275798,5713112.37258598,NA,"South_2017"
"850",850,"otways","T054x2018","T054",0,0,0,0,"2018-07-03","2018-09-12",71,2018,-38.70422203,143.485765,"Wet or Damp Forests",9,716154.961275798,5713112.37258598,NA,"South_2018"
